molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1384621,O=C1/C(=C/c2cccs2)COc2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,7660,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1525406,Cc1csc2nc(O)c(C(=O)NC3CCCCC3)c(=O)n12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,9270,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL3192535,COc1ccc(C(=O)N/N=C\c2coc3ccc(Cl)cc3c2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,32500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1370870,Brc1ccc(OCc2nnnn2-c2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,11000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1592379,Cc1ccccc1[C@@]1(C)ON(c2ccccc2C(F)(F)F)C1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,3740,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1522989,O=C(Nc1ccc(-c2cn3ccccc3n2)cc1)c1ccco1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1529733,Cn1c(=O)c(C(=O)Nc2ncccn2)c(O)c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,4780,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1397452,CC1CCN(c2ccc(-c3cccs3)nn2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,8390,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1723730,Cc1nc2[nH]c(-c3cccs3)nc2cc1Br,Mitochondrial import inner membrane translocase subunit TIM10,IC50,14900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1375659,Cc1ccc2oc(C(Cl)(Cl)Cl)cc(=O)c2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,8700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1388353,Cc1[nH]c2ccccc2c1C(=O)/C=C/c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,12900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1510339,COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,2010,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1538611,O=C(Nc1ccc2[nH]c(-c3ccc(Br)o3)nc2c1)c1ccco1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,6750,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1525559,CCC(=O)CC(c1ccccc1)C1(Cl)C(=O)c2ccccc2C1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1734041,C=CCNC(=O)c1ccc2c3n(nc2c1)-c1ccc(Cl)cc1CO3,Mitochondrial import inner membrane translocase subunit TIM10,IC50,8340,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1463435,Cn1c(C(=O)Nc2ccc3c(c2)OCCO3)cc2sccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,7590,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1372333,COc1ccc(-c2cc(-c3ccccc3O)[nH]n2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,12400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1331884,Cn1c(C=O)c(C#Cc2ccccc2)c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,5530,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1375532,Cc1ccc(-c2nnc(N3CCC(C)CC3)c3ccccc23)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,11900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1490308,C=C1CCc2c([nH]c3ccc(OCC(C)C)cc23)C1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1724140,CCc1ccc(NC(=O)/C(C#N)=C/c2ccncc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,12600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1600793,O=C(COC(=O)CC1CCCC1)Nc1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,7890,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1363112,Cc1ccc(-c2nn(-c3ccccc3)cc2NC(=O)CCl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,26700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1734750,COC(=O)c1c(-c2ccc(S(C)(=O)=O)cc2)sc2ccc(OC)cc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,11400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1588408,O=C(Oc1cccc2c(O)cccc12)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,4840,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1466798,Cn1c(S)nnc1-c1sc2ccccc2c1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,5740,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1502933,O=C(Nc1ccc2oc(-c3ccccc3)nc2c1)c1cccnc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,10800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1520607,O=C(CSc1cccs1)Nc1ccc2ccccc2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1446866,Cc1cc(C)nc(SCC(=O)c2cc3ccccc3oc2=O)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,32100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1499583,CN1C(=O)C(=Cc2ccccc2OS(=O)(=O)c2ccccc2)C(=O)N(C)C1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,5920,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1598377,O=C(Nc1nccs1)c1ccc(Cl)s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,13300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL116890,c1ccc(-c2nc(NCc3cccs3)c3ccccc3n2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,14300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL3190107,O=C(N/N=C/C(Br)=C/c1ccccc1)c1cccs1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,8500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1357063,O=Cc1cccnc1SCc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,12100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL3184468,N#C/C(C(N)=O)=c1/ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,8550,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1549870,Oc1ccc(Oc2ccc(Oc3ccc(O)cc3)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,30400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1607194,CCc1ccc2oc(-c3cc(N)ccc3Cl)nc2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1460252,Cc1oc2cc(O)cc(O)c2c(=O)c1-c1ccc2c(c1)OCCCO2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,10700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1577650,Cc1ccc(-c2nc(CNC(=O)c3cc(C)on3)cs2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1417692,Cc1ccc2[nH]cc(C(=O)CCl)c2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,26100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1580979,O=CN(/C=C1\Sc2ccccc2C1=O)Cc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1538905,Cc1ccc(SCC(=O)OCn2nnc3ccccc3c2=O)cc1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL3191504,O=C(N/N=C/c1coc2ccc(Cl)cc2c1=O)c1cc(O)cc(O)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,44800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1385176,CCN(CC)c1ccc(C(=O)Nc2cccc(F)c2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,5640,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1725279,Oc1c2ccccc2c2c3c(cccc13)N=N2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL3192543,O=C/C(=N/Nc1ccccc1)C(=O)c1ccco1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,11000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1411869,CCOC(=O)c1c(N)sc(C(=O)Nc2ccccc2)c1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,2250,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
CHEMBL1510826,Cc1cccc(N2C(=O)c3ccc(Br)cc3C2=O)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,7580,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1: a luminescent TIM10 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID493002]",intermediate,CHEMBL1738512
