molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1510651,CCc1nc(SCc2ccccn2)c2c(=O)n(C)c(=O)n(C)c2n1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1312909,Cc1ccc(Nc2nc(Cl)nc(NC(C)(C)C)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1328408,Nc1ccc(C(=O)Nc2nc3ccccc3s2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3211245,CSc1nnc(C(C)(C)C)c(=O)n1/N=C/c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1385176,CCN(CC)c1ccc(C(=O)Nc2cccc(F)c2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5190,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1725279,Oc1c2ccccc2c2c3c(cccc13)N=N2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6310,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1725280,CCOC(=O)Nc1cccc(NC(=O)c2ccccc2F)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1577719,CC(=O)Nc1ccc(S(=O)(=O)N(Cc2cccnc2)Cc2cc3ccc(C)cc3nc2O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,23100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3192543,O=C/C(=N/Nc1ccccc1)C(=O)c1ccco1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1411869,CCOC(=O)c1c(N)sc(C(=O)Nc2ccccc2)c1C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4110,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3193018,O=C(N/N=C/c1coc2ccc(Cl)cc2c1=O)c1ccncc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,22300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1542140,CCC(C)C(=O)Nc1nc2ccc(OC)cc2s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3212802,O=C(N/N=C/c1cccc(F)c1)c1csc2c1CCCC2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1598469,O=C(Nc1scc(-c2ccccc2)c1C(=O)O)c1ccccc1F,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1417815,CCC(C)NC(=O)c1c(N)n(CCCOC)c2nc3ccccc3nc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1510826,Cc1cccc(N2C(=O)c3ccc(Br)cc3C2=O)n1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1353059,O=C(Nc1ccc2oc(Cc3ccc(Cl)cc3)nc2c1)c1cccnc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1450943,COc1cccc(Nc2nc3ccc(OC)cc3s2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9590,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1588849,N#C/C(=C\c1cc(Cl)cc(Cl)c1O)C(=O)NC1CCCCC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1323336,CN(C)c1c2ccccc2nc2c(F)c(F)c(F)c(F)c12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL2369168,N=C(N)N/N=C/c1ccc(OCc2ccccc2Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1335945,Nc1nc2c(s1)CCc1c-2cnn1-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1371175,COc1ccc(NC(=O)Nc2cccc3cccnc23)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,40100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL2000752,Cc1ccc2occ(/C=N/NC(=O)c3ccncc3)c(=O)c2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,21600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1571845,CC(C)c1nc(NCCO)c(C#N)c2c1CCCC2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1421670,CC(=O)Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2C(C)(C)C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1735272,N#C/C(=C\c1ccc(Cl)cc1)C(=O)NC1CC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7090,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL261131,O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5440,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1562333,COc1ccc2c(c1)-c1nc(NC(=O)c3cccs3)sc1CC2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,21700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1503173,O=C(CSc1cccc[n+]1[O-])CSc1cccc[n+]1[O-],Mitochondrial import inner membrane translocase subunit TIM23,IC50,5830,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1439860,COc1ccc2c(=O)c3c(=O)n(Cc4ccco4)c(-c4ccc(C)cc4)nc3oc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,20000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1363415,CS(=O)(=O)c1ccc2nc(NC(=O)c3ccco3)sc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,19400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1447186,COc1ccc(NC(=O)Nc2nc3c(s2)CCCC3)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7730,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1589053,CCOC(=O)CSc1c(-c2cccs2)[nH]c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1539128,Cc1cnc(NC(=O)c2sc(Nc3ccccc3)nc2N)o1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9390,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1348992,Cc1nn(CC(=O)Nc2nc3ccccc3s2)c(C)c1[N+](=O)[O-],Mitochondrial import inner membrane translocase subunit TIM23,IC50,8410,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1428245,O=C(CC(=O)c1c(F)cccc1Cl)c1ccccc1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1490406,O=c1c2ccccc2nc2c3ccccc3cnn12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3198771,COc1ccc(/C=N/NC(=O)c2cccs2)c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1735872,COc1ccc2c(c1)OC[C@H]1[C@H]2N2C(=O)c3cc(C)ccc3NC(=O)[C@@]2(C)[C@H]1c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1332782,O=C(Nc1cc(-c2ccccc2)[nH]n1)c1ccccc1F,Mitochondrial import inner membrane translocase subunit TIM23,IC50,20200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL561114,Nc1nc(Nc2ccccc2)sc1C(=O)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,21000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1571839,O=C(CSc1cccc[n+]1[O-])Nc1ccccc1Oc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3980,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3213733,CCOc1ccc(/N=C(\C)C2=C(O)c3ccccc3C2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1305566,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1388968,O=C(Nc1ccc(C(=O)N2CCCc3ccccc32)cc1)c1cccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7750,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
